country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","07-11-2024 05:00:00",25.6635413,94.0989878,OZONE,7,16,9
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","07-11-2024 05:00:00",26.9502929,75.730943,OZONE,10,54,12
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","07-11-2024 05:00:00",26.912329,70.909168,OZONE,6,140,63
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","07-11-2024 05:00:00",26.843698,75.766894,OZONE,1,177,22
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","07-11-2024 05:00:00",21.941841,86.728318,OZONE,20,106,36
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","07-11-2024 05:00:00",29.610750,74.283608,OZONE,NA,NA,NA
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","07-11-2024 05:00:00",21.606865,85.510538,OZONE,4,104,30
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","07-11-2024 05:00:00",27.608912,75.153302,OZONE,4,99,8
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","07-11-2024 05:00:00",17.349694,78.451437,OZONE,18,48,19
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","07-11-2024 05:00:00",23.8175497,91.2726974,OZONE,4,64,4
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","07-11-2024 05:00:00",27.23711,78.01936,OZONE,1,55,1
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","07-11-2024 05:00:00",25.14389,75.821256,OZONE,16,56,25
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","07-11-2024 05:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","07-11-2024 05:00:00",24.5886166,73.6321397,OZONE,5,84,13
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","07-11-2024 05:00:00",13.1662,80.2584,OZONE,31,52,39
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","07-11-2024 05:00:00",10.798548,79.838212,OZONE,1,38,35
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","07-11-2024 05:00:00",13.164544,80.26285,OZONE,8,47,27
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","07-11-2024 05:00:00",17.4559458,78.4332152,OZONE,10,15,13
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","07-11-2024 05:00:00",29.063510,77.709723,OZONE,6,76,18
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","07-11-2024 05:00:00",28.2348927,77.8683002,OZONE,3,10,3
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","07-11-2024 05:00:00",28.569230,77.393848,OZONE,4,280,10
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","07-11-2024 05:00:00",25.425602,81.917152,OZONE,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","07-11-2024 05:00:00",25.494,81.863,OZONE,2,15,3
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","07-11-2024 05:00:00",27.19865833,78.00598056,OZONE,9,157,32
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","07-11-2024 05:00:00",25.3505986,82.9083074,OZONE,1,186,47
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","07-11-2024 05:00:00",28.47272,77.482000,OZONE,8,101,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","07-11-2024 05:00:00",25.262326,82.995408,OZONE,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","07-11-2024 05:00:00",28.802625,78.753728,OZONE,17,36,17
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","07-11-2024 05:00:00",26.509954,80.249612,OZONE,16,25,22
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","07-11-2024 05:00:00",23.567923,87.306843,OZONE,2,183,6
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","07-11-2024 05:00:00",22.49929,88.36917,OZONE,7,65,17
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","07-11-2024 05:00:00",26.63086,84.90051,OZONE,19,34,22
India,Bihar,Munger,"Town Hall, Munger - BSPCB","07-11-2024 05:00:00",25.376776,86.471523,OZONE,5,7,6
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","07-11-2024 05:00:00",26.181742,91.78063,OZONE,3,100,19
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-11-2024 05:00:00",25.592539,85.227158,OZONE,10,16,13
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","07-11-2024 05:00:00",26.0881305,87.93840336,OZONE,19,21,19
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-11-2024 05:00:00",26.11442,85.39813,OZONE,44,99,58
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","07-11-2024 05:00:00",25.7808257,84.7446768,OZONE,1,6,2
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-11-2024 05:00:00",30.751462,76.762879,OZONE,3,64,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","07-11-2024 05:00:00",25.892357,86.590325,OZONE,1,42,6
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","07-11-2024 05:00:00",13.67,79.35,OZONE,27,61,31
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","07-11-2024 05:00:00",24.952822,84.002396,OZONE,2,9,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","07-11-2024 05:00:00",23.023389,72.515201,OZONE,10,166,17
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","07-11-2024 05:00:00",28.611281,77.237738,OZONE,12,84,32
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","07-11-2024 05:00:00",20.362421,72.918013,OZONE,4,5,4
India,Delhi,Delhi,"Pusa, Delhi - IMD","07-11-2024 05:00:00",28.636110,77.173332,OZONE,6,160,37
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","07-11-2024 05:00:00",21.219665,81.630094,OZONE,4,14,5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-11-2024 05:00:00",28.647622,77.3158090,OZONE,9,332,238
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","07-11-2024 05:00:00",28.674045,77.131023,OZONE,5,300,49
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","07-11-2024 05:00:00",28.672342,77.315260,OZONE,17,164,43
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","07-11-2024 05:00:00",28.5918245,77.2273074,OZONE,16,143,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","07-11-2024 05:00:00",12.938539,77.590100,OZONE,29,80,37
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","07-11-2024 05:00:00",28.806223,76.141105,OZONE,20,25,22
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","07-11-2024 05:00:00",28.593883,76.270653,OZONE,13,18,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","07-11-2024 05:00:00",28.206800,76.799700,OZONE,5,69,10
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","07-11-2024 05:00:00",28.52123,76.37138,OZONE,44,53,50
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","07-11-2024 05:00:00",29.536400,75.015800,OZONE,61,82,70
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","07-11-2024 05:00:00",28.422681,77.148944,OZONE,11,302,18
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","07-11-2024 05:00:00",12.9135218,77.5950804,OZONE,22,28,22
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","07-11-2024 05:00:00",13.029152,77.585901,OZONE,5,17,6
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","07-11-2024 05:00:00",28.360699,76.936090,OZONE,2,73,7
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","07-11-2024 05:00:00",28.4417,77.3217,OZONE,12,45,16
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","07-11-2024 05:00:00",23.707909,86.414670,OZONE,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","07-11-2024 05:00:00",34.066206,74.819820,OZONE,12,12,12
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","07-11-2024 05:00:00",14.791800,75.389600,OZONE,19,26,23
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","07-11-2024 05:00:00",16.7602,77.1428,OZONE,18,19,19
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","07-11-2024 05:00:00",23.210494,77.425409,OZONE,5,26,7
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","07-11-2024 05:00:00",23.233584,77.400574,OZONE,15,249,64
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","07-11-2024 05:00:00",14.475800,75.905200,OZONE,23,26,25
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","07-11-2024 05:00:00",22.4310,75.5213,OZONE,15,113,50
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","07-11-2024 05:00:00",8.563700,76.886500,OZONE,36,37,36
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","07-11-2024 05:00:00",23.142888,79.916147,OZONE,8,101,15
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","07-11-2024 05:00:00",11.55358,76.55521,OZONE,14,30,28
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","07-11-2024 05:00:00",12.889250,74.853000,OZONE,22,23,22
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","07-11-2024 05:00:00",20.9402359,77.7895248,OZONE,30,139,40
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","07-11-2024 05:00:00",20.939198,77.765701,OZONE,5,139,48
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","07-11-2024 05:00:00",19.875620,75.387310,OZONE,4,99,24
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","07-11-2024 05:00:00",19.8389439,75.244448,OZONE,14,105,26
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","07-11-2024 05:00:00",19.962900,79.298714,OZONE,40,44,42
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","07-11-2024 05:00:00",20.918946,74.776388,OZONE,12,96,20
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","07-11-2024 05:00:00",23.108440,77.511428,OZONE,20,33,32
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","07-11-2024 05:00:00",22.624758,75.675238,OZONE,32,58,39
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","07-11-2024 05:00:00",19.23241,72.86895,OZONE,25,79,30
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","07-11-2024 05:00:00",19.0632143,72.8456324,OZONE,1,302,7
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","07-11-2024 05:00:00",18.39963,76.57452,OZONE,21,143,58
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","07-11-2024 05:00:00",19.16485,73.23409,OZONE,2,120,10
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","07-11-2024 05:00:00","23.182719 ","75.768218 ",OZONE,56,69,60
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","07-11-2024 05:00:00",24.58434363,80.8549414,OZONE,13,48,21
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","07-11-2024 05:00:00",19.047000,72.874600,SO2,18,18,18
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","07-11-2024 05:00:00",19.10861,72.83622,OZONE,5,7,5
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","07-11-2024 05:00:00",19.4458210,72.7988231,OZONE,26,74,51
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","07-11-2024 05:00:00",19.222279,72.957979,OZONE,16,146,64
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","07-11-2024 05:00:00",18.614767,73.799516,OZONE,2,114,15
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","07-11-2024 05:00:00",18.664282,73.763966,OZONE,2,160,45
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","07-11-2024 05:00:00",18.605770,73.749976,OZONE,4,170,19
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","07-11-2024 05:00:00",25.5586,91.8985,OZONE,10,57,48
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","07-11-2024 05:00:00",19.26777,72.97182,OZONE,12,89,39
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB","07-11-2024 05:00:00",19.192056,72.9585188,OZONE,10,30,13
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","07-11-2024 05:00:00",20.021503,73.813844,OZONE,7,87,18
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","07-11-2024 05:00:00",20.9360711,85.1707021,OZONE,33,47,36
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","07-11-2024 05:00:00",22.1166054,85.3945546,OZONE,3,72,6
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","07-11-2024 05:00:00",20.240790,85.836784,OZONE,22,63,33
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","07-11-2024 05:00:00",25.106006,76.469948,OZONE,2,185,43
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","07-11-2024 05:00:00",25.747299,71.393989,OZONE,33,124,81
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","07-11-2024 05:00:00",24.892047,74.623527,OZONE,2,140,4
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","07-11-2024 05:00:00","20.48891     ","85.84768     ",OZONE,18,95,43
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","07-11-2024 05:00:00",28.018792,73.292658,OZONE,15,116,64
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","07-11-2024 05:00:00",23.555190,74.440010,OZONE,2,199,73
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","07-11-2024 05:00:00",20.832874,85.104082,OZONE,4,156,16
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","07-11-2024 05:00:00",26.960669,75.771817,OZONE,10,193,57
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","07-11-2024 05:00:00",24.885261,72.857549,OZONE,8,74,29
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","07-11-2024 05:00:00",26.159933,75.780517,OZONE,3,29,15
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","07-11-2024 05:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","07-11-2024 05:00:00",11.4068288,76.7138973,OZONE,5,6,5
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","07-11-2024 05:00:00",11.0328,77.0349,OZONE,4,6,5
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","07-11-2024 05:00:00",27.338530,88.614099,OZONE,6,53,13
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","07-11-2024 05:00:00",25.771061," 73.340227",OZONE,19,41,31
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","07-11-2024 05:00:00",28.108988,75.386577,OZONE,4,166,37
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","07-11-2024 05:00:00",13.1036,80.2909,OZONE,7,26,17
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","07-11-2024 05:00:00",10.967820,78.080882,OZONE,10,10,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","07-11-2024 05:00:00",26.83399722,80.8917361,OZONE,15,59,18
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","07-11-2024 05:00:00",26.766433,80.927299,OZONE,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","07-11-2024 05:00:00",26.868120,81.005119,OZONE,34,45,38
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","07-11-2024 05:00:00",26.906111,80.948222,OZONE,6,47,9
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","07-11-2024 05:00:00",10.681158,78.741746,CO,10,10,10
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","07-11-2024 05:00:00",11.258242,77.552761,OZONE,1,40,11
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","07-11-2024 05:00:00",28.757294,77.278792,OZONE,1,300,10
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","07-11-2024 05:00:00",28.685382,77.453839,OZONE,4,97,6
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","07-11-2024 05:00:00",12.909494,79.131861,CO,2,2,2
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","07-11-2024 05:00:00",28.557054,77.453663,OZONE,2,200,5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","07-11-2024 05:00:00",27.168897,78.376960,OZONE,19,23,23
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","07-11-2024 05:00:00",28.5898,77.3101,OZONE,8,8,8
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","07-11-2024 05:00:00",26.90723,80.98579,OZONE,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","07-11-2024 05:00:00",30.075911,78.2859547,OZONE,6,41,9
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","07-11-2024 05:00:00",23.616515,87.119133,OZONE,2,72,7
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","07-11-2024 05:00:00",22.6025571,88.3105664,OZONE,1,163,11
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","07-11-2024 05:00:00",25.560083,87.553265,OZONE,30,35,32
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","07-11-2024 05:00:00",25.859655,85.77944,OZONE,13,14,14
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","07-11-2024 05:00:00",26.2271665,84.3570427,OZONE,1,47,1
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","07-11-2024 05:00:00",26.446912,91.439057,OZONE,16,56,17
India,Assam,Silchar,"Tarapur, Silchar - PCBA","07-11-2024 05:00:00",24.82827,92.79525,OZONE,NA,NA,NA
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","07-11-2024 05:00:00",26.987634,94.636574,OZONE,6,20,6
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","07-11-2024 05:00:00",16.486692,80.699436,OZONE,41,146,92
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-11-2024 05:00:00",17.72,83.3,OZONE,5,14,7
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","07-11-2024 05:00:00",26.1403345,85.3650192,OZONE,52,54,53
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB (Formerly known as DRCC Anandpur)","07-11-2024 05:00:00",25.42742023,86.13886079,OZONE,8,44,15
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","07-11-2024 05:00:00",14.465052,78.824187,OZONE,60,60,60
India,Assam,Guwahati,"IITG, Guwahati - PCBA","07-11-2024 05:00:00",26.2028636,91.70046436,OZONE,8,27,9
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","07-11-2024 05:00:00",25.366336,87.117468,OZONE,27,38,28
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","07-11-2024 05:00:00",25.03280,85.41948,OZONE,31,40,34
India,Delhi,Delhi,"Rohini, Delhi - DPCC","07-11-2024 05:00:00",28.732528,77.119920,OZONE,7,252,25
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","07-11-2024 05:00:00",21.185571,81.343175,OZONE,9,67,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","07-11-2024 05:00:00",22.08815,82.13737,CO,29,44,36
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-11-2024 05:00:00",28.5710274,77.0719006,OZONE,30,305,57
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","07-11-2024 05:00:00",28.5627763,77.1180053,OZONE,1,190,5
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-11-2024 05:00:00",28.4706914,77.1099364,OZONE,6,308,24
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-11-2024 05:00:00",28.656756,77.227234,OZONE,11,67,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","07-11-2024 05:00:00",28.531346,77.190156,OZONE,8,174,10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","07-11-2024 05:00:00",22.368195,82.746431,OZONE,4,6,4
India,Delhi,Delhi,"Narela, Delhi - DPCC","07-11-2024 05:00:00",28.822836,77.101981,OZONE,7,303,16
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-11-2024 05:00:00",28.498571,77.264840,OZONE,8,265,10
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","07-11-2024 05:00:00",29.966942,76.875879,OZONE,2,89,5
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","07-11-2024 05:00:00",27.9002,76.9938,OZONE,23,31,26
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","07-11-2024 05:00:00",28.060249,76.113115,OZONE,40,85,52
India,Gujarat,Surat,"Science Center, Surat - SMC","07-11-2024 05:00:00",21.170046,72.795405,CO,34,54,52
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","07-11-2024 05:00:00",22.969611,72.643500,OZONE,25,26,26
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","07-11-2024 05:00:00",28.1485564,77.3320667,OZONE,2,22,3
India,Haryana,Jind,"Police Lines, Jind - HSPCB","07-11-2024 05:00:00",29.307814,76.337619,OZONE,8,132,27
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","07-11-2024 05:00:00",29.8006,76.4155,OZONE,2,55,19
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","07-11-2024 05:00:00",28.3419248,77.319699,OZONE,5,93,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","07-11-2024 05:00:00",28.376058,77.315741,OZONE,1,9,2
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","07-11-2024 05:00:00",22.977134,72.553024,OZONE,15,68,21
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","07-11-2024 05:00:00",29.503664,75.467934,OZONE,56,92,83
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","07-11-2024 05:00:00",28.4275,77.1465,OZONE,10,22,13
