country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","07-11-2024 05:00:00",12.921418,77.502466,OZONE,26,27,27
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","07-11-2024 05:00:00",12.9756843,77.5660749,CO,50,102,66
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","07-11-2024 05:00:00",13.428828,77.731418,OZONE,24,25,25
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","07-11-2024 05:00:00",16.802639,75.722694,OZONE,14,17,16
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","07-11-2024 05:00:00",26.200388,78.147714,OZONE,21,57,25
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","07-11-2024 05:00:00",23.218135,79.957770,OZONE,13,85,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","07-11-2024 05:00:00",12.920984,77.584908,OZONE,26,29,27
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","07-11-2024 05:00:00",12.7816279,77.6299145,OZONE,26,26,26
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","07-11-2024 05:00:00",13.1276288,78.1570122,OZONE,15,25,19
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","07-11-2024 05:00:00",23.163174,79.973061,OZONE,8,133,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","07-11-2024 05:00:00",18.9936162,72.8128113,OZONE,7,11,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","07-11-2024 05:00:00",21.121801,79.04952,OZONE,7,154,22
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","07-11-2024 05:00:00",19.1878657,72.8304069,OZONE,17,80,41
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","07-11-2024 05:00:00",21.143383,79.048912,OZONE,1,95,13
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","07-11-2024 05:00:00",19.173852,77.296291,OZONE,34,116,63
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","07-11-2024 05:00:00",19.0863,72.8888,OZONE,14,15,14
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","07-11-2024 05:00:00",18.96702,72.84214,OZONE,12,195,33
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","07-11-2024 05:00:00",21.001264,75.565602,OZONE,1,113,13
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","07-11-2024 05:00:00",19.205800,72.868200,OZONE,11,13,12
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","07-11-2024 05:00:00",20.719516,77.000253,OZONE,2,89,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","07-11-2024 05:00:00",19.000084,72.856730,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","07-11-2024 05:00:00",19.383200,72.820400,OZONE,6,7,7
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","07-11-2024 05:00:00",25.5803419,91.8942571,NO2,13,45,28
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","07-11-2024 05:00:00",21.643900,85.599355,OZONE,33,36,35
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","07-11-2024 05:00:00",22.265816,86.174829,OZONE,1,54,9
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","07-11-2024 05:00:00",22.18972222,84.86277778,CO,18,27,19
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","07-11-2024 05:00:00",19.090337,73.014232,OZONE,3,165,14
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","07-11-2024 05:00:00",17.6599188,75.9063906,SO2,1,104,24
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","07-11-2024 05:00:00",18.573040,73.927715,OZONE,9,85,22
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","07-11-2024 05:00:00",18.536457,73.805454,OZONE,2,167,16
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","07-11-2024 05:00:00",21.8004996,83.8396977,OZONE,25,29,27
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","07-11-2024 05:00:00",18.5011743,73.8165527,OZONE,1,51,24
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","07-11-2024 05:00:00",19.235581,73.159121,OZONE,8,142,31
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","07-11-2024 05:00:00",20.34652,85.81630,OZONE,29,111,46
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","07-11-2024 05:00:00",22.06156703,85.47409613,OZONE,NA,NA,NA
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","07-11-2024 05:00:00",26.268249,73.0193853,OZONE,19,89,37
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","07-11-2024 05:00:00",22.24500000,84.88111111,CO,14,26,17
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","07-11-2024 05:00:00",30.233011,74.907758,CO,12,118,68
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","07-11-2024 05:00:00",27.215415,77.50873,OZONE,7,186,20
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","07-11-2024 05:00:00",25.339605,74.618883,OZONE,2,128,19
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","07-11-2024 05:00:00",25.435774,75.644272,OZONE,3,178,22
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","07-11-2024 05:00:00",28.207266,76.829265,OZONE,11,135,13
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","07-11-2024 05:00:00",27.554793,76.611536,OZONE,10,70,13
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","07-11-2024 05:00:00",31.620000,74.876512,OZONE,40,59,48
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","07-11-2024 05:00:00",25.344694,72.626208,OZONE,5,90,7
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","07-11-2024 05:00:00",10.358535,77.984321,SO2,18,21,20
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","07-11-2024 05:00:00",9.36399,78.831977,OZONE,13,14,14
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","07-11-2024 05:00:00",11.679111,78.125052,OZONE,16,16,16
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","07-11-2024 05:00:00",11.06825,79.07033,SO2,8,9,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","07-11-2024 05:00:00",17.518400,78.278777,OZONE,3,23,8
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","07-11-2024 05:00:00",17.585705,78.126199,OZONE,31,46,35
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","07-11-2024 05:00:00",17.540891,78.358528,OZONE,33,36,35
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","07-11-2024 05:00:00",17.460103,78.334361,OZONE,9,21,15
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","07-11-2024 05:00:00",26.031443,76.359327,OZONE,8,259,26
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","07-11-2024 05:00:00",24.041198,74.780702,OZONE,46,106,58
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","07-11-2024 05:00:00",13.0052189,80.2398125,OZONE,5,10,5
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","07-11-2024 05:00:00",10.423417,78.784889,OZONE,1,1,1
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","07-11-2024 05:00:00",28.856664,78.772638,OZONE,1,14,7
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","07-11-2024 05:00:00",28.849399,78.742362,OZONE,7,48,15
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","07-11-2024 05:00:00",28.38910936,79.42963708,OZONE,NA,NA,NA
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","07-11-2024 05:00:00",28.406963,77.849831,OZONE,1,53,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","07-11-2024 05:00:00",26.730136,83.433859,OZONE,17,30,21
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","07-11-2024 05:00:00",30.269444,78.044167,OZONE,8,53,12
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","07-11-2024 05:00:00",17.544899,78.486949,OZONE,5,150,51
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","07-11-2024 05:00:00",27.169338,78.03582,OZONE,1,4,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","07-11-2024 05:00:00",27.106972,78.000111,OZONE,9,14,13
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","07-11-2024 05:00:00",25.301778,82.996789,OZONE,1,4,1
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","07-11-2024 05:00:00",28.840739,78.697531,OZONE,1,58,3
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","07-11-2024 05:00:00",28.88528,78.73880,OZONE,5,50,6
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","07-11-2024 05:00:00",23.6979360,86.9443950,OZONE,11,50,19
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","07-11-2024 05:00:00",22.7605581,88.3617589,OZONE,3,69,4
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","07-11-2024 05:00:00",22.627847,88.380669,OZONE,3,102,11
India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-11-2024 05:00:00",25.596727,85.085624,OZONE,23,119,46
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","07-11-2024 05:00:00",16.509717,80.612222,OZONE,19,58,24
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","07-11-2024 05:00:00",16.554731,80.649110,OZONE,3,12,4
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","07-11-2024 05:00:00",25.567520,83.966379,OZONE,8,36,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","07-11-2024 05:00:00",24.792403,84.992416,OZONE,11,115,14
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-11-2024 05:00:00",24.762518,84.982348,OZONE,30,89,50
India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-11-2024 05:00:00",25.619651,85.147382,OZONE,5,63,6
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-11-2024 05:00:00",25.599486,85.113666,OZONE,3,42,4
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","07-11-2024 05:00:00",25.251013,86.989001,OZONE,13,19,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","07-11-2024 05:00:00",25.265194,87.012947,OZONE,28,33,29
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","07-11-2024 05:00:00",16.5150833,80.5181667,OZONE,10,113,25
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","07-11-2024 05:00:00",13.615387,79.409230,OZONE,21,64,42
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","07-11-2024 05:00:00",16.536107,80.594233,OZONE,8,54,12
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","07-11-2024 05:00:00",24.75746,84.366208,OZONE,2,81,11
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","07-11-2024 05:00:00",26.146529,87.454184,OZONE,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-11-2024 05:00:00",28.5512005,77.2735737,OZONE,8,177,19
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","07-11-2024 05:00:00",28.60909,77.0325413,OZONE,9,37,15
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","07-11-2024 05:00:00",28.570173,76.933762,OZONE,10,302,19
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-11-2024 05:00:00",28.580280,77.233829,OZONE,6,71,25
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","07-11-2024 05:00:00",30.735567,76.775714,OZONE,4,270,67
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","07-11-2024 05:00:00",21.237755,81.705301,OZONE,6,15,6
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","07-11-2024 05:00:00",22.348441,82.549611,OZONE,35,36,36
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-11-2024 05:00:00",28.695381,77.181665,OZONE,5,5,5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","07-11-2024 05:00:00",28.636429,77.201067,OZONE,9,247,107
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","07-11-2024 05:00:00",28.7256504,77.2011573,OZONE,18,301,27
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","07-11-2024 05:00:00",28.6701,76.9254,OZONE,26,31,28
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","07-11-2024 05:00:00",28.6573814,77.1585447,OZONE,5,288,52
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","07-11-2024 05:00:00",28.530785,77.271255,OZONE,7,88,8
India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","07-11-2024 05:00:00",28.4088421,77.3099081,OZONE,14,14,14
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","07-11-2024 05:00:00",28.563262,77.186937,OZONE,16,209,20
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","07-11-2024 05:00:00",23.016834,72.625775,OZONE,3,178,4
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","07-11-2024 05:00:00",29.695300,77.002700,OZONE,30,57,31
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","07-11-2024 05:00:00",21.613267,73.010555,OZONE,31,46,34
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","07-11-2024 05:00:00",28.699793,77.165453,OZONE,27,327,301
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","07-11-2024 05:00:00",28.5504249,77.2159377,OZONE,2,23,21
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","07-11-2024 05:00:00",12.951913,77.539784,OZONE,26,42,33
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","07-11-2024 05:00:00",17.336318,76.847397,OZONE,5,68,16
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","07-11-2024 05:00:00",30.943887,76.801991,OZONE,59,189,113
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","07-11-2024 05:00:00",12.733409,77.298051,OZONE,16,94,24
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","07-11-2024 05:00:00",12.21041,76.37376,OZONE,5,82,25
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","07-11-2024 05:00:00",13.0270199,77.494094,OZONE,22,25,25
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","07-11-2024 05:00:00",12.415911,75.735050,OZONE,4,6,6
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","07-11-2024 05:00:00",29.027200,77.062100,OZONE,4,112,9
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","07-11-2024 05:00:00",16.172806,75.659694,OZONE,15,54,29
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","07-11-2024 05:00:00",19.25292,73.142019,OZONE,4,18,6
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","07-11-2024 05:00:00",16.6870449,74.2505872,OZONE,5,119,21
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","07-11-2024 05:00:00",19.10122,74.73339,OZONE,17,156,60
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","07-11-2024 05:00:00",22.7084,75.8815,OZONE,10,21,11
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","07-11-2024 05:00:00",8.5149093,76.9435879,OZONE,5,17,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","07-11-2024 05:00:00",10.532400,76.215900,OZONE,30,31,30
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","07-11-2024 05:00:00",18.1023399,73.4783687,OZONE,3,141,11
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","07-11-2024 05:00:00",20.555712,74.529236,OZONE,8,81,18
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","07-11-2024 05:00:00",19.296481,72.840923,OZONE,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","07-11-2024 05:00:00",19.863756,75.321188,OZONE,15,82,18
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","07-11-2024 05:00:00",19.1653323,72.922099,OZONE,13,121,52
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","07-11-2024 05:00:00",13.34194444,74.74694444,OZONE,22,24,24
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","07-11-2024 05:00:00",18.530085,73.849598,OZONE,2,78,4
India,Maharashtra,Pune,"Alandi, Pune - IITM","07-11-2024 05:00:00",18.675076,73.892743,OZONE,9,100,35
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","07-11-2024 05:00:00",17.6336264,75.9132495,OZONE,26,113,80
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","07-11-2024 05:00:00",18.897756,72.813320,OZONE,5,317,69
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","07-11-2024 05:00:00",19.0630,73.1209,OZONE,1,98,10
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","07-11-2024 05:00:00",20.0073285,73.7762427,OZONE,4,80,8
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-11-2024 05:00:00",18.454450,73.854155,OZONE,8,190,14
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","07-11-2024 05:00:00",18.59051,73.77946,OZONE,1,72,3
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","07-11-2024 05:00:00"," 16.5038",74.3623,OZONE,7,85,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","07-11-2024 05:00:00",25.036360,73.883502,OZONE,34,83,38
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","07-11-2024 05:00:00",26.9164092,75.7994901,OZONE,40,104,43
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","07-11-2024 05:00:00",26.786682,75.827928,OZONE,19,300,37
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","07-11-2024 05:00:00",26.895552,76.334753,OZONE,6,96,39
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","07-11-2024 05:00:00",26.699557,77.898881,OZONE,30,144,53
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","07-11-2024 05:00:00",23.837789,73.714926,OZONE,2,97,9
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","07-11-2024 05:00:00",30.9028,75.8086,OZONE,2,49,26
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","07-11-2024 05:00:00",26.506177,77.025989,OZONE,6,229,19
India,Punjab,Patiala,"Model Town, Patiala - PPCB","07-11-2024 05:00:00",30.349388,76.366642,OZONE,7,67,14
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","07-11-2024 05:00:00",26.215415,73.070156,OZONE,13,88,17
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","07-11-2024 05:00:00",21.51161,86.89088,OZONE,2,119,22
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","07-11-2024 05:00:00",27.213494,73.734444,OZONE,5,77,41
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","07-11-2024 05:00:00",11.0973603,77.3228673,OZONE,6,7,7
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","07-11-2024 05:00:00",9.559382,77.948828,CO,18,22,20
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","07-11-2024 05:00:00","8.816428 ",78.099039,OZONE,21,43,25
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","07-11-2024 05:00:00",28.964949,77.278761,OZONE,2,167,24
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","07-11-2024 05:00:00",12.9099161,80.1076538,OZONE,3,20,10
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","07-11-2024 05:00:00",10.942451,76.978996,OZONE,2,82,20
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","07-11-2024 05:00:00",17.528544,78.286195,OZONE,15,94,42
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","07-11-2024 05:00:00",17.37206,78.50864,OZONE,3,44,22
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","07-11-2024 05:00:00",13.1278,80.2642,OZONE,6,44,11
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","07-11-2024 05:00:00",12.864618,79.659968,OZONE,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","07-11-2024 05:00:00","25.44919916 ","81.82735986 ",OZONE,10,11,11
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","07-11-2024 05:00:00",27.5714090,77.6557570,OZONE,11,15,12
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","07-11-2024 05:00:00",28.725645,77.749675,OZONE,3,172,4
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","07-11-2024 05:00:00",28.6245479,77.3577104,OZONE,36,173,40
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","07-11-2024 05:00:00",28.999264,77.7590354,OZONE,3,148,24
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","07-11-2024 05:00:00",28.9535882,77.7622941,OZONE,5,232,26
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","07-11-2024 05:00:00",29.4723508,77.7194031,OZONE,10,31,16
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","07-11-2024 05:00:00",23.5087640,87.3544400,OZONE,2,77,11
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","07-11-2024 05:00:00",23.685297,86.945968,OZONE,16,25,17
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","07-11-2024 05:00:00",22.629801,88.352017,OZONE,12,83,14
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","07-11-2024 05:00:00",22.611968,88.347422,OZONE,12,28,13
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","07-11-2024 05:00:00",22.5687319,88.2797276,OZONE,11,55,12
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","07-11-2024 05:00:00",22.5367507,88.3638022,OZONE,16,27,20
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","07-11-2024 05:00:00",22.5448082,88.3403691,OZONE,10,38,12
